Mod:Item:MetaData, Localized Name
contenttweaker:bauxite_washed_ore, item.contenttweaker.bauxite_washed_ore.name
contenttweaker:iridium_screw, item.contenttweaker.iridium_screw.name
contenttweaker:galena_tiny_dust, item.contenttweaker.galena_tiny_dust.name
contenttweaker:tungstensteel_screw, item.contenttweaker.tungstensteel_screw.name
contenttweaker:tin_screw, item.contenttweaker.tin_screw.name
contenttweaker:bronze_saw, item.contenttweaker.bronze_saw.name
contenttweaker:gold_plate, item.contenttweaker.gold_plate.name
contenttweaker:steel_macerator_blade, item.contenttweaker.steel_macerator_blade.name
contenttweaker:iron_crushed_ore, item.contenttweaker.iron_crushed_ore.name
contenttweaker:bronze_pickaxe_head, item.contenttweaker.bronze_pickaxe_head.name
contenttweaker:diamond_tiny_dust, item.contenttweaker.diamond_tiny_dust.name
contenttweaker:magnesium_ingot, item.contenttweaker.magnesium_ingot.name
contenttweaker:steel_electrode, item.contenttweaker.steel_electrode.name
contenttweaker:cobalt_crushed_ore, item.contenttweaker.cobalt_crushed_ore.name
contenttweaker:limonite_dust, item.contenttweaker.limonite_dust.name
contenttweaker:tin_rod, item.contenttweaker.tin_rod.name
contenttweaker:stainless_steel_screw, item.contenttweaker.stainless_steel_screw.name
contenttweaker:emerald_tiny_dust, item.contenttweaker.emerald_tiny_dust.name
contenttweaker:aluminium_macerator_blade, item.contenttweaker.aluminium_macerator_blade.name
contenttweaker:dried_spruce_log:0, Dried Spruce Log
contenttweaker:antimony_rod, item.contenttweaker.antimony_rod.name
contenttweaker:manganese_rod, item.contenttweaker.manganese_rod.name
contenttweaker:copper_washed_ore, item.contenttweaker.copper_washed_ore.name
contenttweaker:uranium238_tiny_dust, item.contenttweaker.uranium238_tiny_dust.name
contenttweaker:steel_nugget, item.contenttweaker.steel_nugget.name
contenttweaker:galena_crushed_ore, item.contenttweaker.galena_crushed_ore.name
contenttweaker:cobalt_plate, item.contenttweaker.cobalt_plate.name
contenttweaker:titanium_plate, item.contenttweaker.titanium_plate.name
contenttweaker:graphite_nugget, item.contenttweaker.graphite_nugget.name
contenttweaker:stainless_steel_rod, item.contenttweaker.stainless_steel_rod.name
contenttweaker:silicon_plate, item.contenttweaker.silicon_plate.name
contenttweaker:bauxite_crushed_ore, item.contenttweaker.bauxite_crushed_ore.name
contenttweaker:antimony_dust, item.contenttweaker.antimony_dust.name
contenttweaker:lithium_dust, item.contenttweaker.lithium_dust.name
contenttweaker:pyrolusite_dust, item.contenttweaker.pyrolusite_dust.name
contenttweaker:iridium_tiny_dust, item.contenttweaker.iridium_tiny_dust.name
contenttweaker:nickel_washed_ore, item.contenttweaker.nickel_washed_ore.name
contenttweaker:silicon_nugget, item.contenttweaker.silicon_nugget.name
contenttweaker:bronze_ingot, item.contenttweaker.bronze_ingot.name
contenttweaker:thorium_dust, item.contenttweaker.thorium_dust.name
contenttweaker:flint_axe_head, item.contenttweaker.flint_axe_head.name
contenttweaker:aluminium_crushed_ore, item.contenttweaker.aluminium_crushed_ore.name
contenttweaker:tetrahedrite_tiny_dust, item.contenttweaker.tetrahedrite_tiny_dust.name
contenttweaker:nickel_dust, item.contenttweaker.nickel_dust.name
contenttweaker:antimony_washed_ore, item.contenttweaker.antimony_washed_ore.name
contenttweaker:nether_quartz_dust, item.contenttweaker.nether_quartz_dust.name
contenttweaker:flint_hammer, Flint Hammer
contenttweaker:iron_axe_head, item.contenttweaker.iron_axe_head.name
contenttweaker:manganese_dust, item.contenttweaker.manganese_dust.name
contenttweaker:graphite_ingot, item.contenttweaker.graphite_ingot.name
contenttweaker:flint_saw, item.contenttweaker.flint_saw.name
contenttweaker:iridium_rod, item.contenttweaker.iridium_rod.name
contenttweaker:nickel_crushed_ore, item.contenttweaker.nickel_crushed_ore.name
contenttweaker:tungstensteel_electrode, item.contenttweaker.tungstensteel_electrode.name
contenttweaker:gold_nugget, item.contenttweaker.gold_nugget.name
contenttweaker:manganese_ingot, item.contenttweaker.manganese_ingot.name
contenttweaker:stibnite_crushed_ore, item.contenttweaker.stibnite_crushed_ore.name
contenttweaker:silicon_rod, item.contenttweaker.silicon_rod.name
contenttweaker:bronze_wrench, Bronze Wrench
contenttweaker:test_pick, item.contenttweaker.test_pick.name
contenttweaker:pitchblende_crushed_ore, item.contenttweaker.pitchblende_crushed_ore.name
contenttweaker:magnesium_tiny_dust, item.contenttweaker.magnesium_tiny_dust.name
contenttweaker:manganese_crushed_ore, item.contenttweaker.manganese_crushed_ore.name
contenttweaker:tin_plate, item.contenttweaker.tin_plate.name
contenttweaker:nickel_rod, item.contenttweaker.nickel_rod.name
contenttweaker:limonite_washed_ore, item.contenttweaker.limonite_washed_ore.name
contenttweaker:titanium_rod, item.contenttweaker.titanium_rod.name
contenttweaker:graphite_rod, item.contenttweaker.graphite_rod.name
contenttweaker:antimony_crushed_ore, item.contenttweaker.antimony_crushed_ore.name
contenttweaker:gold_washed_ore, item.contenttweaker.gold_washed_ore.name
contenttweaker:flint_pickaxe_head, item.contenttweaker.flint_pickaxe_head.name
contenttweaker:stainless_steel_plate, item.contenttweaker.stainless_steel_plate.name
contenttweaker:lead_nugget, item.contenttweaker.lead_nugget.name
contenttweaker:lead_crushed_ore, item.contenttweaker.lead_crushed_ore.name
contenttweaker:silver_ingot, item.contenttweaker.silver_ingot.name
contenttweaker:salt_washed_ore, item.contenttweaker.salt_washed_ore.name
contenttweaker:iron_saw_blade, item.contenttweaker.iron_saw_blade.name
contenttweaker:aluminium_electrode, item.contenttweaker.aluminium_electrode.name
contenttweaker:lapis_lazuli_washed_ore, item.contenttweaker.lapis_lazuli_washed_ore.name
contenttweaker:bismuth_bronze_nugget, item.contenttweaker.bismuth_bronze_nugget.name
contenttweaker:platinum_tiny_dust, item.contenttweaker.platinum_tiny_dust.name
contenttweaker:copper_crushed_ore, item.contenttweaker.copper_crushed_ore.name
contenttweaker:iron_rod, item.contenttweaker.iron_rod.name
contenttweaker:tin_washed_ore, item.contenttweaker.tin_washed_ore.name
contenttweaker:copper_nugget, item.contenttweaker.copper_nugget.name
contenttweaker:steel_screw, item.contenttweaker.steel_screw.name
contenttweaker:steel_heat_conductor, item.contenttweaker.steel_heat_conductor.name
contenttweaker:antimony_nugget, item.contenttweaker.antimony_nugget.name
contenttweaker:lithium_nugget, item.contenttweaker.lithium_nugget.name
contenttweaker:lithium_tiny_dust, item.contenttweaker.lithium_tiny_dust.name
contenttweaker:steel_rod, item.contenttweaker.steel_rod.name
contenttweaker:magnesium_dust, item.contenttweaker.magnesium_dust.name
contenttweaker:bismuth_bronze_screw, item.contenttweaker.bismuth_bronze_screw.name
contenttweaker:tin_ingot, item.contenttweaker.tin_ingot.name
contenttweaker:steel_small_turbine_rotor, item.contenttweaker.steel_small_turbine_rotor.name
contenttweaker:stibnite_washed_ore, item.contenttweaker.stibnite_washed_ore.name
contenttweaker:lapis_lazuli_crushed_ore, item.contenttweaker.lapis_lazuli_crushed_ore.name
contenttweaker:copper_screw, item.contenttweaker.copper_screw.name
contenttweaker:iron_ingot, item.contenttweaker.iron_ingot.name
contenttweaker:silver_crushed_ore, item.contenttweaker.silver_crushed_ore.name
contenttweaker:steel_hammer, Steel Hammer
contenttweaker:iron_saw, item.contenttweaker.iron_saw.name
contenttweaker:aluminium_rod, item.contenttweaker.aluminium_rod.name
contenttweaker:stainless_steel_ingot, item.contenttweaker.stainless_steel_ingot.name
contenttweaker:redstone_tiny_dust, item.contenttweaker.redstone_tiny_dust.name
contenttweaker:platinum_crushed_ore, item.contenttweaker.platinum_crushed_ore.name
contenttweaker:silver_plate, item.contenttweaker.silver_plate.name
contenttweaker:flint_wrench, Flint Wrench
contenttweaker:steel_saw, item.contenttweaker.steel_saw.name
contenttweaker:lignite_dust, item.contenttweaker.lignite_dust.name
contenttweaker:titanium_screw, item.contenttweaker.titanium_screw.name
contenttweaker:pitchblende_washed_ore, item.contenttweaker.pitchblende_washed_ore.name
contenttweaker:silver_nugget, item.contenttweaker.silver_nugget.name
contenttweaker:manganese_nugget, item.contenttweaker.manganese_nugget.name
contenttweaker:iron_hammer, Iron Hammer
contenttweaker:thorium_tiny_dust, item.contenttweaker.thorium_tiny_dust.name
contenttweaker:lead_rod, item.contenttweaker.lead_rod.name
contenttweaker:iron_wrench, Iron Wrench
contenttweaker:iron_plate, item.contenttweaker.iron_plate.name
contenttweaker:lithium_washed_ore, item.contenttweaker.lithium_washed_ore.name
contenttweaker:tetrahedrite_dust, item.contenttweaker.tetrahedrite_dust.name
contenttweaker:steel_wrench, Steel Wrench
contenttweaker:uranium238_washed_ore, item.contenttweaker.uranium238_washed_ore.name
contenttweaker:nickel_nugget, item.contenttweaker.nickel_nugget.name
contenttweaker:lithium_ingot, item.contenttweaker.lithium_ingot.name
contenttweaker:iridium_crushed_ore, item.contenttweaker.iridium_crushed_ore.name
contenttweaker:sticky_resin, Sticky Resin
contenttweaker:platinum_plate, item.contenttweaker.platinum_plate.name
factorytech:stackmover, Stack Mover
factorytech:filtermover, Filtered Stack Mover
factorytech:bulkmover, Bulk Stack Mover
factorytech:autopuller, Auto Ejector
factorytech:itempusher, Pulse Piston
factorytech:sequenceplacer, Sequential Placer
factorytech:watercollector, Water Collector
factorytech:crate, Crate
factorytech:conveyor, Transport Rollers
factorytech:buffercrate, Buffer Crate
factorytech:elevator, Fan Lift
factorytech:bottomhatch, Lift Receiver
factorytech:hatch, Insertion Hatch
factorytech:rednotifier, Redstone Notifier
factorytech:blockbreaker, Mounted Drill
factorytech:inventorysensor, Inventory Sensor
factorytech:oredrill, Drill Grinder
factorytech:metalcutter, Metal Cutting Machine
factorytech:autocrafter, Autocrafting Unit
factorytech:circuitscribe, Circuit Scribe
factorytech:saw, Chop Saw
factorytech:pipe, Pipe
factorytech:itemredis, Item Redistributor
factorytech:tankblock, Stationary Tank
factorytech:crucible, Crucible
factorytech:compressor, Compression Chamber
factorytech:fluidpuller, Extraction Pump
factorytech:grindstone, Grindstone
factorytech:centrifuge, Centrifuge
factorytech:fluiddrill, Fluid Extraction Drill
factorytech:agitator, Fluid Agitator
factorytech:fridge, Refrigeration Unit
factorytech:sluice, River Grate
factorytech:autominer, Mining Machine
factorytech:woodcutter, Woodcutter
factorytech:iondisperser, Negative Ion Disperser
factorytech:teslacoil, Tesla Coil
factorytech:electroplater, Industrial Electroplater
factorytech:charger, Core Charger
factorytech:temperer, Tempering Oven
factorytech:stabilizer, Stabilization Table
factorytech:magnetizer, Magnetizer
factorytech:energizer, Universal Supercharger
factorytech:magnetblock, Stationary Magnet
factorytech:spawner, Biosynthesis Unit
factorytech:disassembler, Mob Disassembler
factorytech:potionmixer, Potion Mixer
factorytech:htfurnace, Electric Furnace
factorytech:propfurnace, Propane Furnace
factorytech:disruptor, Mob Disruptor
factorytech:deepdrill, Terraneous Extractor
factorytech:planter, Seed Disperser
factorytech:ore:0, Native Copper Ore
factorytech:ore:1, Nickel Ore
factorytech:oreblock:0, Block of Copper
factorytech:oreblock:1, Block of Nickel
factorytech:oreblock:2, Cupronickel Alloy Block
factorytech:oreblock:3, Block of Invar
factorytech:bricks:0, Sand Bricks
factorytech:bricks:1, Earthy Bricks
factorytech:bricks:2, Charred Bricks
factorytech:bricks:3, Ashen Bricks
factorytech:smokestack:0, Brick Smokestack
factorytech:smokestack:1, Sand Brick Smokestack
factorytech:smokestack:2, Earthy Brick Smokestack
factorytech:smokestack:3, Charred Brick Smokestack
factorytech:smokestack:4, Ashen Brick Smokestack
factorytech:smokestack:5, Stone Smokestack
factorytech:smokestack:6, Stone Brick Smokestack
factorytech:smokestack:7, Solid Iron Smokestack
factorytech:smokestack:8, Sheet Metal Smokestack
factorytech:metal:0, Patterned Sheet Metal
factorytech:metal:1, Riveted Sheet Metal
factorytech:metal:2, Smooth Sheet Metal
factorytech:metal:3, Rusted Sheet Metal
factorytech:metal:4, Sheet Metal Siding
factorytech:metal:5, Caution Striped Sheet Metal
factorytech:scaffold, Scaffolding
factorytech:decocoil, Decorative Coil
factorytech:handbook, item.factorytech.handbook.name
factorytech:wrench, item.factorytech.wrench.name
factorytech:fluidreader, item.factorytech.fluidreader.name
factorytech:craftstopper, item.factorytech.craftstopper.name
factorytech:core_unfinished, item.factorytech.core_unfinished.name
factorytech:pressuregun, item.factorytech.pressuregun.name
factorytech:elementsword, Element Sword
factorytech:hardhat, Hard Hat
factorytech:safetyvest, Safety Vest
factorytech:workpants, Work Pants
factorytech:steeltoeboots, Steel-Toe Boots
foundry:component:0, Heating Coil
foundry:component:1, Refractory Clay
foundry:component:2, Refractory Brick
foundry:component:3, Gun Barrel
foundry:component:4, Revolver Drum
foundry:component:5, Revolver Frame
foundry:component:6, Round Casing
foundry:component:7, Bullet
foundry:component:8, Hollow Point Bullet
foundry:component:9, Jacketed Bullet
foundry:component:10, Pellet
foundry:component:11, Shell Casing
foundry:component:12, Shotgun Pump
foundry:component:13, Shotgun Frame
foundry:component:14, Steel Bullet
foundry:component:15, Steel Pellet
foundry:component:16, Small Piece of Refractory Clay
foundry:component:17, Inferno Clay
foundry:component:18, Inferno Brick
foundry:component:19, Lumium Bullet
foundry:component:20, Lumium Pellet
foundry:component:21, Coal Coke
foundry:component:22, Small Pile of Blaze Powder
foundry:component:23, Small Pile of Gunpowder
foundry:component:24, Constantan Rod
foundry:mold:0, Ingot Mold
foundry:mold:1, Plate Mold
foundry:mold:2, Gear Mold
foundry:mold:3, Rod Mold
foundry:mold:4, Block Mold
foundry:mold:5, Slab Mold
foundry:mold:6, Stairs Mold
foundry:mold:7, Pickaxe Mold
foundry:mold:8, Axe Mold
foundry:mold:9, Sword Mold
foundry:mold:10, Shovel Mold
foundry:mold:11, Hoe Mold
foundry:mold:12, Helmet Mold
foundry:mold:13, Chestplate Mold
foundry:mold:14, Leggings Mold
foundry:mold:15, Boots Mold
foundry:mold:16, Bullet Mold
foundry:mold:17, Hollow Point Bullet Mold
foundry:mold:18, Round Casing Mold
foundry:mold:19, Gun Barrel Mold
foundry:mold:20, Revolver Drum Mold
foundry:mold:21, Revolver Frame Mold
foundry:mold:22, Pellet Mold
foundry:mold:23, Shell Casing Mold
foundry:mold:24, Shotgun Pump Mold
foundry:mold:25, Shotgun Frame Mold
foundry:mold:26, Nugget Mold
foundry:revolver, Revolver
foundry:shotgun, Shotgun
foundry:roundnormal, Standard Round
foundry:roundjacketed, Jacketed Round
foundry:roundhollow, Hollow Point Round
foundry:roundfire, Incendiary Round
foundry:roundpoison, Poison Round
foundry:roundap, Armor Piercing Round
foundry:roundlumium, Lumium Round
foundry:roundsnow, Snow Round
foundry:shellnormal, Standard Shell
foundry:shellap, Armor Piercing Shell
foundry:shelllumium, Lumium Shell
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
foundry:fluidcontainer:0, Refractory Fluid Container
